"path","parent_path","name","size","is_dir","status","reason","last_modified"
"/物理类/实验凝聚态物理选讲/Class-10.pdf","/物理类/实验凝聚态物理选讲","Class-10.pdf","1560441","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:16"
"/物理类/实验凝聚态物理选讲/Class-11.pdf","/物理类/实验凝聚态物理选讲","Class-11.pdf","769615","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:17"
"/物理类/实验凝聚态物理选讲/Class-12.pdf","/物理类/实验凝聚态物理选讲","Class-12.pdf","784305","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:18"
"/物理类/实验凝聚态物理选讲/Class-13.pdf","/物理类/实验凝聚态物理选讲","Class-13.pdf","1068304","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:18"
"/物理类/实验凝聚态物理选讲/Class-14.pdf","/物理类/实验凝聚态物理选讲","Class-14.pdf","1229098","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:19"
"/物理类/实验凝聚态物理选讲/Class-15.pdf","/物理类/实验凝聚态物理选讲","Class-15.pdf","2505684","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:20"
"/物理类/实验凝聚态物理选讲/Class-16.pdf","/物理类/实验凝聚态物理选讲","Class-16.pdf","2005045","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:21"
"/物理类/实验凝聚态物理选讲/Class-17.pdf","/物理类/实验凝聚态物理选讲","Class-17.pdf","1879579","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:22"
"/物理类/实验凝聚态物理选讲/Class-18.pdf","/物理类/实验凝聚态物理选讲","Class-18.pdf","974618","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:23"
"/物理类/实验凝聚态物理选讲/Class-19.pdf","/物理类/实验凝聚态物理选讲","Class-19.pdf","473882","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:24"
"/物理类/实验凝聚态物理选讲/Class-2.pdf","/物理类/实验凝聚态物理选讲","Class-2.pdf","701266","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:24"
"/物理类/实验凝聚态物理选讲/Class-20.pdf","/物理类/实验凝聚态物理选讲","Class-20.pdf","361640","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:25"
"/物理类/实验凝聚态物理选讲/Class-21.pdf","/物理类/实验凝聚态物理选讲","Class-21.pdf","1368899","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:26"
"/物理类/实验凝聚态物理选讲/Class-22.pdf","/物理类/实验凝聚态物理选讲","Class-22.pdf","812091","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:27"
"/物理类/实验凝聚态物理选讲/Class-23.pdf","/物理类/实验凝聚态物理选讲","Class-23.pdf","2423759","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:28"
"/物理类/实验凝聚态物理选讲/Class-24.pdf","/物理类/实验凝聚态物理选讲","Class-24.pdf","1109767","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:29"
"/物理类/实验凝聚态物理选讲/Class-25.pdf","/物理类/实验凝聚态物理选讲","Class-25.pdf","789601","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:30"
"/物理类/实验凝聚态物理选讲/Class-26.pdf","/物理类/实验凝聚态物理选讲","Class-26.pdf","1195133","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:30"
"/物理类/实验凝聚态物理选讲/Class-27.pdf","/物理类/实验凝聚态物理选讲","Class-27.pdf","1266563","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:31"
"/物理类/实验凝聚态物理选讲/Class-28.pdf","/物理类/实验凝聚态物理选讲","Class-28.pdf","1255578","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:32"
"/物理类/实验凝聚态物理选讲/Class-29.pdf","/物理类/实验凝聚态物理选讲","Class-29.pdf","1718409","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:33"
"/物理类/实验凝聚态物理选讲/Class-3.pdf","/物理类/实验凝聚态物理选讲","Class-3.pdf","737595","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:34"
"/物理类/实验凝聚态物理选讲/Class-4.pdf","/物理类/实验凝聚态物理选讲","Class-4.pdf","998755","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:35"
"/物理类/实验凝聚态物理选讲/Class-5.pdf","/物理类/实验凝聚态物理选讲","Class-5.pdf","631111","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:35"
"/物理类/实验凝聚态物理选讲/Class-6.pdf","/物理类/实验凝聚态物理选讲","Class-6.pdf","828344","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:36"
"/物理类/实验凝聚态物理选讲/Class-7.ppt","/物理类/实验凝聚态物理选讲","Class-7.ppt","1922560","False","excluded","PPT/演示文稿","03/08/2022 18:35:37"
"/物理类/实验凝聚态物理选讲/Class-8.pdf","/物理类/实验凝聚态物理选讲","Class-8.pdf","443626","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:38"
"/物理类/实验凝聚态物理选讲/Class-9.pdf","/物理类/实验凝聚态物理选讲","Class-9.pdf","895058","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","03/08/2022 18:35:39"
"/物理类/尤力量子力学期末/答案4.jpg","/物理类/尤力量子力学期末","答案4.jpg","145679","False","included","小型课程资料","01/24/2025 17:17:57"
"/物理类/尤力量子力学期末/答案5.jpg","/物理类/尤力量子力学期末","答案5.jpg","114582","False","included","小型课程资料","01/24/2025 17:17:57"
"/物理类/尤力量子力学期末/答案Q1 Q2.pdf","/物理类/尤力量子力学期末","答案Q1 Q2.pdf","463848","False","included","小型课程资料","01/24/2025 17:17:57"
"/物理类/尤力量子力学期末/试卷1.jpg","/物理类/尤力量子力学期末","试卷1.jpg","176296","False","included","小型课程资料","01/24/2025 17:17:58"
"/物理类/尤力量子力学期末/试卷2.jpg","/物理类/尤力量子力学期末","试卷2.jpg","163650","False","included","小型课程资料","01/24/2025 17:17:58"
"/物理类/广义相对论/Spacetime and Geometry An Introduction to General Relativity by Sean Carroll (z-lib.org).pdf","/物理类/广义相对论","Spacetime and Geometry An Introduction to General Relativity by Sean Carroll (z-lib.org).pdf","25316969","False","excluded","超过本次小文件上限 10 MiB","06/14/2022 00:35:17"
"/物理类/广义相对论/引力和宇宙学——广义相对论的原理和应用 by [美]S. 温伯格 Steven Weinberg (z-lib.org).pdf","/物理类/广义相对论","引力和宇宙学——广义相对论的原理和应用 by [美]S. 温伯格 Steven Weinberg (z-lib.org).pdf","98756606","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:45:39"
"/物理类/广义相对论/微分几何入门与广义相对论上（梁灿彬）.pdf","/物理类/广义相对论","微分几何入门与广义相对论上（梁灿彬）.pdf","48362268","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:46:08"
"/物理类/广义相对论/微分几何入门与广义相对论下（梁灿彬）.pdf","/物理类/广义相对论","微分几何入门与广义相对论下（梁灿彬）.pdf","12459582","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:45:50"
"/物理类/广义相对论/微分几何入门与广义相对论中（梁灿彬）.pdf","/物理类/广义相对论","微分几何入门与广义相对论中（梁灿彬）.pdf","10297491","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","09/19/2023 20:45:45"
"/物理类/广义相对论/微分几何入门及广义相对论答案.pdf","/物理类/广义相对论","微分几何入门及广义相对论答案.pdf","1483621","False","included","小型课程资料","09/19/2023 20:45:40"
"/物理类/引力理论选讲/homework1.pdf","/物理类/引力理论选讲","homework1.pdf","22594","False","included","小型课程资料","07/15/2022 14:31:35"
"/物理类/引力理论选讲/homework2.pdf","/物理类/引力理论选讲","homework2.pdf","15409","False","included","小型课程资料","07/15/2022 14:31:34"
"/物理类/引力理论选讲/homework3-2022.pdf","/物理类/引力理论选讲","homework3-2022.pdf","26809","False","included","小型课程资料","07/15/2022 14:31:34"
"/物理类/引力理论选讲/homework4-2022.pdf","/物理类/引力理论选讲","homework4-2022.pdf","25681","False","included","小型课程资料","07/15/2022 14:31:35"
"/物理类/引力理论选讲/homework5 - 2022.pdf","/物理类/引力理论选讲","homework5 - 2022.pdf","30247","False","included","小型课程资料","07/15/2022 14:31:33"
"/物理类/引力理论选讲/homework7-2022.pdf","/物理类/引力理论选讲","homework7-2022.pdf","36584","False","included","小型课程资料","07/15/2022 14:31:34"
"/物理类/引力理论选讲/lec-14-mass-2022.pdf","/物理类/引力理论选讲","lec-14-mass-2022.pdf","20039940","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:31:33"
"/物理类/引力理论选讲/Lec10-Energy Conditions-2022.pdf","/物理类/引力理论选讲","Lec10-Energy Conditions-2022.pdf","22367168","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:31:03"
"/物理类/引力理论选讲/Lec11-singularity+theorem-2022.pdf","/物理类/引力理论选讲","Lec11-singularity+theorem-2022.pdf","24128204","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:30:48"
"/物理类/引力理论选讲/Lec12-cosmic+censorship2022.pdf","/物理类/引力理论选讲","Lec12-cosmic+censorship2022.pdf","22114448","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:30:28"
"/物理类/引力理论选讲/Lec13-topological+Censorship-2022+.pdf","/物理类/引力理论选讲","Lec13-topological+Censorship-2022+.pdf","16491291","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:30:08"
"/物理类/引力理论选讲/Lec15-2022.pdf","/物理类/引力理论选讲","Lec15-2022.pdf","11105670","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:29:51"
"/物理类/引力理论选讲/Lec16-2022.pdf","/物理类/引力理论选讲","Lec16-2022.pdf","13705431","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:29:42"
"/物理类/引力理论选讲/Lec17-2022.pdf","/物理类/引力理论选讲","Lec17-2022.pdf","15015429","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:29:27"
"/物理类/引力理论选讲/Lec18-2022.pdf","/物理类/引力理论选讲","Lec18-2022.pdf","11911197","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:29:17"
"/物理类/引力理论选讲/lec19-2022.pdf","/物理类/引力理论选讲","lec19-2022.pdf","14832570","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:29:06"
"/物理类/引力理论选讲/Lec2-veilbein-2022 2.pdf","/物理类/引力理论选讲","Lec2-veilbein-2022 2.pdf","22524046","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:31:20"
"/物理类/引力理论选讲/Lec20-2022.pdf","/物理类/引力理论选讲","Lec20-2022.pdf","13078994","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:28:49"
"/物理类/引力理论选讲/Lec21-2022.pdf","/物理类/引力理论选讲","Lec21-2022.pdf","17691418","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:28:40"
"/物理类/引力理论选讲/lec23-2022.pdf","/物理类/引力理论选讲","lec23-2022.pdf","20704532","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:28:28"
"/物理类/引力理论选讲/Lec24-2022.pdf","/物理类/引力理论选讲","Lec24-2022.pdf","22956021","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:26:27"
"/物理类/引力理论选讲/Lec25-EE-2022.pdf","/物理类/引力理论选讲","Lec25-EE-2022.pdf","13123442","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:26:05"
"/物理类/引力理论选讲/Lec26-EE-2022.pdf","/物理类/引力理论选讲","Lec26-EE-2022.pdf","39914017","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:25:50"
"/物理类/引力理论选讲/Lec3-penrose Diagram-2022 2.pdf","/物理类/引力理论选讲","Lec3-penrose Diagram-2022 2.pdf","18947629","False","excluded","超过本次小文件上限 10 MiB","07/15/2022 14:28:13"
